entry_time,exit_time,direction,entry_price,exit_price,pnl,size
2025-01-13 21:00:00+00:00,2025-01-14 04:00:00+00:00,SHORT,94066.760953125,95172.23340624999,-6.334588445565339,0.005275989238636891
2025-01-14 05:00:00+00:00,2025-01-14 09:00:00+00:00,SHORT,94772.16421875,97199.086359375,-13.209017724442711,0.005233115423788035
2025-01-14 12:00:00+00:00,2025-01-15 08:00:00+00:00,LONG,96104.74310937499,97090.640296875,4.580396400703133,0.005153423335051418
2025-01-15 13:00:00+00:00,2025-01-15 19:00:00+00:00,SHORT,98794.497234375,99954.69859374998,-6.319915779167751,0.005015185015540782
2025-01-15 20:00:00+00:00,2025-01-16 14:00:00+00:00,LONG,99636.67776562499,97507.6837734375,-11.06431946774047,0.004969373967780761
2025-01-16 17:00:00+00:00,2025-01-17 01:00:00+00:00,SHORT,99838.9595390625,101758.15649999998,-10.010834656338224,0.004953516567469204
2025-01-17 02:00:00+00:00,2025-01-17 08:00:00+00:00,SHORT,100932.887953125,102214.96441406249,-6.775587884507656,0.004894625337137332
2025-01-17 11:00:00+00:00,2025-01-17 14:00:00+00:00,SHORT,102133.1006015625,103329.31984374998,-6.281429662648135,0.004833547468845715
2025-01-17 20:00:00+00:00,2025-01-18 03:00:00+00:00,LONG,104766.49777343748,103460.4438046875,-6.63714770679374,0.004708818617018789
2025-01-18 04:00:00+00:00,2025-01-19 00:00:00+00:00,LONG,103614.36241406249,103964.259796875,1.1700851798010563,0.004757737247644511
2025-01-19 01:00:00+00:00,2025-01-19 06:00:00+00:00,SHORT,104287.1709375,105472.67199218749,-6.102907048901431,0.004727367352856859
2025-01-19 08:00:00+00:00,2025-01-19 22:00:00+00:00,LONG,104333.65129687499,102991.5381796875,-6.823929203954047,0.0047221003535001475
2025-01-19 23:00:00+00:00,2025-01-20 00:00:00+00:00,LONG,101069.765671875,99671.97825,-7.294084926038226,0.004870973413656082
2025-01-20 01:00:00+00:00,2025-01-20 06:00:00+00:00,LONG,100563.54120312499,107050.0537265625,31.205918413849272,0.004891621913603511
2025-01-20 07:00:00+00:00,2025-01-20 08:00:00+00:00,SHORT,106916.7652734375,108289.27484374998,-6.834352724819337,0.0046153147317576915
2025-01-20 09:00:00+00:00,2025-01-20 15:00:00+00:00,SHORT,107910.778078125,104953.95066406249,13.03136704523784,0.004569405765187399
2025-01-20 16:00:00+00:00,2025-01-20 17:00:00+00:00,LONG,106778.21060156249,102773.077171875,-18.99390555616422,0.004623743389594748
2025-01-20 18:00:00+00:00,2025-01-20 21:00:00+00:00,LONG,104120.89187499999,102592.55475,-7.71819525845829,0.004732389970143551
2025-01-20 22:00:00+00:00,2025-01-20 23:00:00+00:00,LONG,103652.28310937498,101979.9414140625,-8.42771576136007,0.004749824150771447
2025-01-21 00:00:00+00:00,2025-01-21 11:00:00+00:00,LONG,101353.59609374999,103561.756453125,10.213930849632348,0.0048531491161554665
2025-01-21 12:00:00+00:00,2025-01-21 17:00:00+00:00,SHORT,104261.649609375,106212.3327890625,-9.713582078661181,0.004722447990061386
2025-01-21 18:00:00+00:00,2025-01-22 13:00:00+00:00,SHORT,106806.4850390625,104172.60760156249,11.649671036938978,0.0046051503318695845
2025-01-22 14:00:00+00:00,2025-01-23 00:00:00+00:00,LONG,104604.63294531249,103208.8675078125,-7.056299750819622,0.004707418751105846
2025-01-23 01:00:00+00:00,2025-01-23 14:00:00+00:00,SHORT,102736.7307421875,104918.31349999999,-10.950814141698125,0.004789332609152107
2025-01-23 15:00:00+00:00,2025-01-24 11:00:00+00:00,SHORT,104945.16853125,105547.11354687499,-3.313253108522827,0.004683095361641842
2025-01-24 12:00:00+00:00,2025-01-24 17:00:00+00:00,SHORT,105380.7403359375,106543.88275781249,-5.919193025061864,0.004661933426755925
2025-01-24 18:00:00+00:00,2025-01-25 14:00:00+00:00,SHORT,106070.7059296875,104690.38267187499,5.904377523895491,0.0046285868285141085
2025-01-25 15:00:00+00:00,2025-01-26 11:00:00+00:00,SHORT,104808.570890625,104914.05142968749,-0.9861001174064432,0.004686908133425008
2025-01-26 12:00:00+00:00,2025-01-26 23:00:00+00:00,LONG,104933.093890625,102442.98571875,-12.13480458875066,0.004680642290589742
2025-01-27 00:00:00+00:00,2025-01-27 04:00:00+00:00,LONG,101717.0920390625,100270.37925,-7.460209262546135,0.004822424325847052
2025-01-27 06:00:00+00:00,2025-01-27 12:00:00+00:00,SHORT,98760.312703125,100723.38057031248,-10.24213644757961,0.004962777344223743
2025-01-27 13:00:00+00:00,2025-01-27 14:00:00+00:00,SHORT,100457.90247656249,102159.1117421875,-8.78884578415782,0.00487357208569278
2025-01-27 15:00:00+00:00,2025-01-27 17:00:00+00:00,SHORT,101232.150890625,99303.85308593749,8.83717761250669,0.004831715055573783
2025-01-27 18:00:00+00:00,2025-01-27 20:00:00+00:00,SHORT,98948.4759140625,101748.52187499999,-14.356473525474373,0.004947446695659749
2025-01-27 21:00:00+00:00,2025-01-28 02:00:00+00:00,SHORT,101271.84553125,102421.60053124999,-6.0437718984152395,0.0048266130319406615
2025-01-28 03:00:00+00:00,2025-01-28 21:00:00+00:00,SHORT,102521.5398984375,100386.16869531249,9.695874844050993,0.0047645927021611805
2025-01-28 22:00:00+00:00,2025-01-29 18:00:00+00:00,LONG,101238.25430468749,102853.652765625,7.304888962420359,0.004829535576700921
2025-01-29 21:00:00+00:00,2025-01-30 17:00:00+00:00,LONG,103930.17791406249,105176.483859375,5.3721220670214835,0.004707723574308995
2025-01-30 20:00:00+00:00,2025-01-31 04:00:00+00:00,LONG,105208.68952343748,103898.544328125,-6.579312446672558,0.004652835172089354
2025-01-31 05:00:00+00:00,2025-01-31 18:00:00+00:00,LONG,104371.47814843748,102567.4158515625,-8.935937438205253,0.004686771310946668
2025-01-31 19:00:00+00:00,2025-02-01 15:00:00+00:00,LONG,102407.82896093749,101967.7348828125,-2.5867392684900596,0.004772037443731162
2025-02-01 17:00:00+00:00,2025-02-02 03:00:00+00:00,SHORT,102136.495640625,99294.47653125,13.119025618087813,0.00478320917127052
2025-02-02 15:00:00+00:00,2025-02-02 17:00:00+00:00,SHORT,99173.7191953125,97177.96369531249,9.364683483384429,0.004932473551547119
2025-02-02 18:00:00+00:00,2025-02-02 19:00:00+00:00,SHORT,96855.5553046875,98295.75224218749,-7.777250358240368,0.005055110375300964
2025-02-02 20:00:00+00:00,2025-02-03 01:00:00+00:00,SHORT,97673.5411875,93354.48778906249,21.164596785736386,0.00500854349381192
2025-02-03 02:00:00+00:00,2025-02-03 07:00:00+00:00,SHORT,93573.4188515625,95502.4304609375,-10.606533069838775,0.005239051377830072
2025-02-03 08:00:00+00:00,2025-02-03 14:00:00+00:00,SHORT,95321.67665625,96799.5387734375,-8.089262541527507,0.00513714327830701
2025-02-03 15:00:00+00:00,2025-02-03 19:00:00+00:00,SHORT,99172.4392265625,102107.89651562499,-14.985366397027345,0.004933348086874169
2025-02-03 20:00:00+00:00,2025-02-04 05:00:00+00:00,SHORT,101129.035359375,99106.71082812498,9.289621153280832,0.004830249103683411
2025-02-04 06:00:00+00:00,2025-02-04 08:00:00+00:00,LONG,99525.91085937498,98170.9573359375,-7.138436816246441,0.00491247440305118
2025-02-04 09:00:00+00:00,2025-02-04 21:00:00+00:00,LONG,98540.85647656249,96635.55677343749,-9.925017143287844,0.004957711341670146
2025-02-04 22:00:00+00:00,2025-02-05 13:00:00+00:00,SHORT,97505.3891953125,98692.9302734375,-6.437627214105607,0.005005020215661598
2025-02-05 14:00:00+00:00,2025-02-05 18:00:00+00:00,SHORT,98822.7111796875,96770.814765625,9.648150775407814,0.0049347984492032525
2025-02-05 19:00:00+00:00,2025-02-05 22:00:00+00:00,LONG,97488.156390625,96330.0813046875,-6.280870839570501,0.005007051153479403
2025-02-05 23:00:00+00:00,2025-02-06 09:00:00+00:00,LONG,96716.57307812499,98584.1531015625,8.92192517821743,0.0050434968943839885
2025-02-06 10:00:00+00:00,2025-02-06 16:00:00+00:00,SHORT,98860.7043984375,96583.09598437499,10.770725574357613,0.004938377140824973
2025-02-06 17:00:00+00:00,2025-02-07 13:00:00+00:00,LONG,96931.45180468749,98752.2036328125,8.6822721588684,0.005041970994290276
2025-02-07 14:00:00+00:00,2025-02-07 17:00:00+00:00,SHORT,99664.9150078125,97581.1946484375,9.747569326500663,0.004907797751343688
2025-02-07 18:00:00+00:00,2025-02-07 20:00:00+00:00,LONG,97867.23039843749,95704.839984375,-11.296521765731578,0.005002677254418916
2025-02-07 21:00:00+00:00,2025-02-08 17:00:00+00:00,LONG,96089.8297734375,96261.23615625,0.38241968684987754,0.005089080318110393
2025-02-08 18:00:00+00:00,2025-02-09 14:00:00+00:00,SHORT,96394.0485234375,96247.2135625,0.2566298181457056,0.0050729639381517444
2025-02-09 15:00:00+00:00,2025-02-09 21:00:00+00:00,LONG,96575.9403984375,95151.6047109375,-7.693603554131373,0.005063289172321288
2025-02-09 22:00:00+00:00,2025-02-10 13:00:00+00:00,LONG,95971.48498437498,98213.1026484375,10.911892913461953,0.005090916157359943
2025-02-10 15:00:00+00:00,2025-02-11 05:00:00+00:00,SHORT,97133.4333984375,98555.74635156248,-7.65815498216079,0.0050353820713100106
2025-02-11 06:00:00+00:00,2025-02-11 16:00:00+00:00,SHORT,98352.1509609375,96440.37528124999,9.020119613505761,0.004968844924467505
2025-02-11 17:00:00+00:00,2025-02-11 19:00:00+00:00,LONG,96195.87321093748,95004.43171875,-6.541138106525218,0.005084658425954934
2025-02-11 20:00:00+00:00,2025-02-12 16:00:00+00:00,LONG,95336.30356249999,96855.45384375,7.291843247038083,0.00512681555647341
2025-02-12 17:00:00+00:00,2025-02-13 13:00:00+00:00,SHORT,97249.7232421875,96235.63949999999,4.616263374625743,0.005029441539519556
2025-02-13 14:00:00+00:00,2025-02-14 10:00:00+00:00,LONG,96001.93728125,96936.6772265625,4.270250802265455,0.005096961261587463
2025-02-14 11:00:00+00:00,2025-02-15 07:00:00+00:00,LONG,97005.05658593749,97294.280203125,0.9685143850642319,0.005046202942612251
2025-02-15 08:00:00+00:00,2025-02-16 04:00:00+00:00,LONG,97619.146625,97438.62009375,-1.3939130340234156,0.005014704279600942
2025-02-16 07:00:00+00:00,2025-02-16 23:00:00+00:00,LONG,97340.86862499999,96105.39215625,-6.695290621708205,0.005028072864518889
2025-02-17 00:00:00+00:00,2025-02-17 16:00:00+00:00,LONG,96385.5783515625,95299.245984375,-5.9958111287148315,0.005074179686696248
2025-02-17 21:00:00+00:00,2025-02-18 17:00:00+00:00,SHORT,96290.5895859375,94189.7597265625,10.185339759503561,0.005075817911387293
2025-02-18 18:00:00+00:00,2025-02-19 09:00:00+00:00,LONG,93966.99812499998,95851.8568828125,9.314448301908076,0.005206490985064164
2025-02-19 10:00:00+00:00,2025-02-20 02:00:00+00:00,SHORT,96213.9787734375,97299.06905468748,-6.017752707351362,0.005089484868753883
2025-02-20 04:00:00+00:00,2025-02-20 18:00:00+00:00,SHORT,97120.906875,98435.46994531249,-7.119546318774714,0.005038608403286631
2025-02-20 19:00:00+00:00,2025-02-21 13:00:00+00:00,SHORT,98344.71309375,99491.39199999999,-6.196007621857508,0.004972039239386972
2025-02-21 19:00:00+00:00,2025-02-22 15:00:00+00:00,LONG,95470.7894765625,96541.90052343749,4.988049285259816,0.005118209727789247
2025-02-22 23:00:00+00:00,2025-02-23 14:00:00+00:00,LONG,96676.83807031249,95600.5147265625,-5.9260519417765085,0.0050566868307298715
2025-02-23 15:00:00+00:00,2025-02-24 11:00:00+00:00,LONG,95565.11808593749,95735.8948359375,0.383620523634935,0.005112155542419185
2025-02-24 13:00:00+00:00,2025-02-24 14:00:00+00:00,LONG,95697.33610937498,94542.8546953125,-6.376315892721674,0.005105037629943882
2025-02-24 15:00:00+00:00,2025-02-24 22:00:00+00:00,LONG,94341.07495312499,92430.6565078125,-10.36432367232956,0.005174790084240432
2025-02-24 23:00:00+00:00,2025-02-25 02:00:00+00:00,SHORT,91301.997234375,92418.49804687499,-6.456952783525595,0.005341094916090595
2025-02-25 03:00:00+00:00,2025-02-25 07:00:00+00:00,SHORT,92105.099578125,89487.882859375,13.373590872345956,0.005290753771709009
2025-02-25 08:00:00+00:00,2025-02-25 14:00:00+00:00,SHORT,89287.44349218749,87172.06153906249,11.084027097606675,0.005464930993379393
2025-02-25 15:00:00+00:00,2025-02-25 21:00:00+00:00,SHORT,87213.7380234375,88686.80914843749,-8.74732335847541,0.005600946963170088
2025-02-25 22:00:00+00:00,2025-02-26 16:00:00+00:00,SHORT,88648.4581171875,86891.84410156248,9.19197065385179,0.005505089894964399
2025-02-26 17:00:00+00:00,2025-02-26 19:00:00+00:00,SHORT,85540.8344765625,83839.12255468749,9.23833291803302,0.0057101725932435145
2025-02-26 20:00:00+00:00,2025-02-27 03:00:00+00:00,SHORT,84298.5623671875,85250.15717968749,-6.013193596603295,0.005799510797126164
2025-02-27 04:00:00+00:00,2025-02-27 05:00:00+00:00,SHORT,84932.6932265625,85911.81035937498,-6.126453606853654,0.00575238226729113
2025-02-27 06:00:00+00:00,2025-02-27 16:00:00+00:00,SHORT,86083.6426875,84432.332359375,8.886752194480703,0.005671629966402277
2025-02-27 17:00:00+00:00,2025-02-27 20:00:00+00:00,LONG,84543.92039843749,83530.1440546875,-6.342309930000134,0.0057798892109795314
2025-02-27 21:00:00+00:00,2025-02-28 01:00:00+00:00,LONG,84252.543375,81999.1063125,-13.535777889956055,0.005795824382063326
2025-02-28 02:00:00+00:00,2025-02-28 08:00:00+00:00,SHORT,80606.9139609375,79021.51288281249,9.112473430887885,0.0060492545445694264
2025-02-28 09:00:00+00:00,2025-02-28 13:00:00+00:00,SHORT,80186.842265625,81547.5989453125,-8.778329008092324,0.0060863225174742856
2025-02-28 14:00:00+00:00,2025-02-28 15:00:00+00:00,SHORT,81867.675375,84055.29163281248,-13.529403982613635,0.00595570428564698
2025-02-28 16:00:00+00:00,2025-03-01 02:00:00+00:00,SHORT,84322.7568984375,85300.66857812498,-6.138978233385445,0.0057739907210443715
2025-03-01 03:00:00+00:00,2025-03-01 04:00:00+00:00,SHORT,85150.3191328125,86294.9040078125,-7.033226812889996,0.005713983552934257
2025-03-01 05:00:00+00:00,2025-03-01 07:00:00+00:00,LONG,85684.80232812499,84641.36765625,-6.40065033803148,0.005673952919602136
2025-03-01 08:00:00+00:00,2025-03-01 13:00:00+00:00,LONG,85370.98100781249,84372.8629921875,-6.160213916483716,0.00569077674294406
2025-03-01 14:00:00+00:00,2025-03-02 10:00:00+00:00,LONG,84749.44603124999,85867.1016328125,5.910694039412608,0.005728590733290147
2025-03-02 11:00:00+00:00,2025-03-02 14:00:00+00:00,LONG,86174.3929921875,84973.816125,-7.2466655795211405,0.005637012739823333
2025-03-02 15:00:00+00:00,2025-03-02 16:00:00+00:00,LONG,87621.11952343749,91424.3357109375,20.56157000314139,0.00553952668257266
2025-03-02 17:00:00+00:00,2025-03-03 06:00:00+00:00,SHORT,93919.314796875,91478.48084374999,12.166691822304225,0.005178736026051512
2025-03-03 07:00:00+00:00,2025-03-03 08:00:00+00:00,LONG,92487.85639843749,91249.7292421875,-6.999439388876427,0.0052652031679375965
2025-03-03 09:00:00+00:00,2025-03-03 14:00:00+00:00,LONG,91971.019765625,89568.0220078125,-13.187470887634072,0.005290721309904515
2025-03-03 15:00:00+00:00,2025-03-03 18:00:00+00:00,LONG,90135.59242187499,87088.10596875,-16.89808638257799,0.005390870774968426
2025-03-03 19:00:00+00:00,2025-03-04 01:00:00+00:00,LONG,85742.71174218749,83194.7610234375,-14.884193918612594,0.005656925484749073
2025-03-04 02:00:00+00:00,2025-03-04 17:00:00+00:00,SHORT,83890.6269609375,85371.23907812499,-9.039882067815032,0.005772655265872293
2025-03-04 18:00:00+00:00,2025-03-04 19:00:00+00:00,SHORT,86745.5036015625,88293.41614843749,-9.125418455244098,0.005577182006097718
2025-03-04 20:00:00+00:00,2025-03-05 01:00:00+00:00,SHORT,86630.329828125,87684.19816406249,-6.368779449072773,0.0055790506865155244
2025-03-05 02:00:00+00:00,2025-03-05 09:00:00+00:00,SHORT,87412.2892734375,88560.9333984375,-6.835833918005458,0.005525223059510033
2025-03-05 10:00:00+00:00,2025-03-06 01:00:00+00:00,SHORT,89905.8088828125,91179.53375781249,-7.3266865373871,0.005367911840841024
2025-03-06 02:00:00+00:00,2025-03-06 09:00:00+00:00,LONG,91921.955125,90638.8719609375,-7.206447389264068,0.005245928361260658
2025-03-06 10:00:00+00:00,2025-03-06 12:00:00+00:00,LONG,91396.946265625,90123.52064062499,-7.1884350236003165,0.005271856204510338
2025-03-06 13:00:00+00:00,2025-03-06 17:00:00+00:00,LONG,89834.6589765625,88603.308,-7.073989225529444,0.0053592683536567865
2025-03-06 18:00:00+00:00,2025-03-06 22:00:00+00:00,LONG,88487.29733593749,90281.5577578125,9.263855967056115,0.005436602625852161
2025-03-06 23:00:00+00:00,2025-03-07 00:00:00+00:00,LONG,90068.19696875,85470.0147421875,-25.039056117426544,0.005346053640919259
2025-03-07 01:00:00+00:00,2025-03-07 09:00:00+00:00,SHORT,87989.8049296875,89054.34037499999,-6.296096769843682,0.005457829852482166
2025-03-07 10:00:00+00:00,2025-03-07 14:00:00+00:00,SHORT,89121.9763125,90552.09444531248,-8.188343787840482,0.005384693959982651
2025-03-07 15:00:00+00:00,2025-03-07 16:00:00+00:00,LONG,88533.75781249999,86940.644203125,-9.098458868696301,0.005415574437146182
2025-03-07 17:00:00+00:00,2025-03-07 21:00:00+00:00,LONG,87563.3117734375,86281.0778671875,-7.485948009020297,0.005470124986500907
2025-03-07 22:00:00+00:00,2025-03-08 09:00:00+00:00,LONG,86842.09127343749,85797.8896640625,-6.227391431305006,0.005510968311579596
2025-03-08 10:00:00+00:00,2025-03-09 06:00:00+00:00,SHORT,86027.1601640625,85957.7390546875,-0.09193168609608593,0.0055592758546827185
2025-03-09 08:00:00+00:00,2025-03-09 10:00:00+00:00,LONG,85888.0757109375,84769.7313515625,-6.698874817447586,0.00556794643922933
2025-03-09 11:00:00+00:00,2025-03-09 13:00:00+00:00,LONG,85106.30253125,83704.4071171875,-8.341459044158018,0.005614876176771632
2025-03-09 18:00:00+00:00,2025-03-09 22:00:00+00:00,SHORT,82615.1146875,80632.96647656249,10.988572038951414,0.0057788503515608354
2025-03-09 23:00:00+00:00,2025-03-10 01:00:00+00:00,SHORT,80566.0954453125,81818.9168671875,-7.917548077647542,0.005932345852148725
2025-03-10 02:00:00+00:00,2025-03-10 11:00:00+00:00,SHORT,82087.252453125,83698.95909374999,-9.862682865998453,0.00581729992376727
2025-03-10 12:00:00+00:00,2025-03-10 13:00:00+00:00,SHORT,83231.1230625,81647.2453671875,8.60949190832446,0.005731139259384505
2025-03-10 14:00:00+00:00,2025-03-10 18:00:00+00:00,SHORT,79513.3679765625,77612.69140624999,10.946077218651181,0.006004220337697777
2025-03-10 19:00:00+00:00,2025-03-11 00:00:00+00:00,LONG,78989.45742187499,77390.17298437499,-10.145006333145076,0.0060506709350207745
2025-03-11 01:00:00+00:00,2025-03-11 08:00:00+00:00,LONG,79064.43857812499,81036.3590859375,11.417564741421442,0.006038214847329847
2025-03-11 09:00:00+00:00,2025-03-11 14:00:00+00:00,SHORT,81412.584046875,79821.742,8.870862302471991,0.005870776371337944
2025-03-11 15:00:00+00:00,2025-03-11 18:00:00+00:00,SHORT,81204.6281484375,83274.926109375,-12.68665161795403,0.00589097851958514
2025-03-11 19:00:00+00:00,2025-03-12 12:00:00+00:00,SHORT,82913.8859296875,84065.4736796875,-7.119336985047032,0.0057615978727803595
2025-03-12 13:00:00+00:00,2025-03-12 14:00:00+00:00,LONG,82719.98891406249,81501.557484375,-7.501277761641117,0.005770511123008637
2025-03-12 15:00:00+00:00,2025-03-12 22:00:00+00:00,LONG,81772.3703671875,83570.299171875,9.999003011692695,0.005832504099651727
2025-03-12 23:00:00+00:00,2025-03-13 13:00:00+00:00,SHORT,83663.112515625,81807.5617734375,10.121658475627353,0.005706383307004178
2025-03-13 14:00:00+00:00,2025-03-13 15:00:00+00:00,LONG,82044.196609375,80978.37806249999,-6.679932121070444,0.0058248605100109496
2025-03-13 16:00:00+00:00,2025-03-13 17:00:00+00:00,LONG,80841.67497656248,79896.3908203125,-6.055821833051662,0.005907078368154434
2025-03-13 18:00:00+00:00,2025-03-14 08:00:00+00:00,LONG,80869.2181171875,82498.5985078125,9.1281912578923,0.0059010270237900625
2025-03-14 09:00:00+00:00,2025-03-14 13:00:00+00:00,SHORT,82695.955640625,83665.18316406249,-6.081408335466436,0.0057759050825754
2025-03-14 14:00:00+00:00,2025-03-14 15:00:00+00:00,SHORT,83362.6554609375,84831.47328906249,-8.895850602414333,0.005725777750691747
2025-03-14 16:00:00+00:00,2025-03-15 12:00:00+00:00,SHORT,84695.095125,84223.69424218748,2.179871544117218,0.005630165227880465
2025-03-15 13:00:00+00:00,2025-03-16 09:00:00+00:00,SHORT,84379.2940546875,83990.14842968748,1.7248138342981405,0.005652246040882075
2025-03-16 10:00:00+00:00,2025-03-16 11:00:00+00:00,LONG,83778.69499999999,82347.85096875,-8.615374685586248,0.005693511039032168
2025-03-16 12:00:00+00:00,2025-03-17 08:00:00+00:00,LONG,82868.74689843749,83499.6901640625,3.148097912865632,0.005750543168243251
2025-03-17 09:00:00+00:00,2025-03-17 18:00:00+00:00,SHORT,83551.318171875,84601.85327343749,-6.476141289212997,0.005705162942342099
2025-03-17 19:00:00+00:00,2025-03-18 06:00:00+00:00,SHORT,84398.2126171875,82551.9929609375,9.95377943103642,0.0056437953919694864
2025-03-18 07:00:00+00:00,2025-03-18 12:00:00+00:00,LONG,83239.42971093749,82294.3498359375,-5.884857109187883,0.005728056015934862
2025-03-18 13:00:00+00:00,2025-03-19 00:00:00+00:00,LONG,81323.10123437499,82894.7020078125,8.722511624258008,0.005859122758786897
2025-03-19 01:00:00+00:00,2025-03-19 09:00:00+00:00,SHORT,82625.6744296875,83611.903375,-6.174848717797379,0.005771745138889404
2025-03-19 10:00:00+00:00,2025-03-19 14:00:00+00:00,SHORT,83406.8221875,84369.5117890625,-5.982584011667965,0.005713702249835888
2025-03-19 15:00:00+00:00,2025-03-19 18:00:00+00:00,SHORT,84642.194953125,85859.60977343749,-7.332865580247599,0.005626493861131082
2025-03-19 20:00:00+00:00,2025-03-20 16:00:00+00:00,LONG,85394.47322656249,83630.0128359375,-10.298216129598039,0.005572355178249115
2025-03-20 17:00:00+00:00,2025-03-21 13:00:00+00:00,LONG,84102.69836718749,83915.9453671875,-1.5296959464401432,0.005651538429593339
2025-03-21 15:00:00+00:00,2025-03-22 11:00:00+00:00,LONG,83642.84053125,84137.18484375,2.330555421281522,0.0056814113265103465
2025-03-22 12:00:00+00:00,2025-03-23 08:00:00+00:00,LONG,84297.20517968749,84243.437859375,-0.778161147662067,0.005638409338299842
2025-03-23 09:00:00+00:00,2025-03-23 15:00:00+00:00,SHORT,84235.9687734375,85247.98313281249,-6.190495437589702,0.0056417642324636036
2025-03-23 16:00:00+00:00,2025-03-24 00:00:00+00:00,SHORT,85185.869484375,86215.895390625,-6.222982088365055,0.005574940912639791
2025-03-25 06:00:00+00:00,2025-03-26 02:00:00+00:00,LONG,86679.53825781248,87289.9742109375,2.864229199228151,0.005475009490034929
2025-03-26 03:00:00+00:00,2025-03-26 18:00:00+00:00,LONG,87246.40925,86127.988921875,-6.553713579832905,0.005440805891373721
2025-03-26 19:00:00+00:00,2025-03-27 15:00:00+00:00,LONG,86737.541515625,86882.8348828125,0.3194281722167911,0.005468674220438801
2025-03-27 16:00:00+00:00,2025-03-28 06:00:00+00:00,LONG,86900.15709375,85662.72028125,-7.221942454129985,0.005458351601824696
2025-03-28 07:00:00+00:00,2025-03-28 14:00:00+00:00,LONG,85281.29766406248,84091.839609375,-7.077693597398031,0.005557452934583088
2025-03-28 15:00:00+00:00,2025-03-29 10:00:00+00:00,LONG,84109.6428046875,82707.2178046875,-8.361858123671839,0.005630379587369229
2025-03-30 05:00:00+00:00,2025-03-31 01:00:00+00:00,SHORT,82851.84646875,82058.92225781249,4.05941317918042,0.005710523841612903
2025-03-31 10:00:00+00:00,2025-03-31 14:00:00+00:00,SHORT,82046.12175,83581.325953125,-9.338432039545745,0.005768788929602009
2025-03-31 15:00:00+00:00,2025-04-01 09:00:00+00:00,SHORT,83417.124375,84442.2094140625,-6.28890566781517,0.0056680948362919144
2025-04-01 10:00:00+00:00,2025-04-01 15:00:00+00:00,SHORT,84102.329109375,85358.17133593748,-7.534723513991866,0.005617895376260191
2025-04-01 16:00:00+00:00,2025-04-02 12:00:00+00:00,SHORT,85113.3249140625,85086.07920312499,-0.32080933902308173,0.005546460865357196
2025-04-02 14:00:00+00:00,2025-04-02 15:00:00+00:00,SHORT,85796.2350703125,86911.29321875,-6.6130564899441,0.005501850763220453
2025-04-02 16:00:00+00:00,2025-04-02 21:00:00+00:00,SHORT,86894.846296875,84887.12263281249,10.43756835511755,0.005428214063040882
2025-04-02 22:00:00+00:00,2025-04-03 12:00:00+00:00,LONG,82908.29421874999,81904.060828125,-6.185806742855869,0.005695233816475136
2025-04-03 13:00:00+00:00,2025-04-03 23:00:00+00:00,SHORT,82197.8838984375,83188.23794531249,-6.162568514784047,0.005740405945738421
2025-04-04 00:00:00+00:00,2025-04-04 07:00:00+00:00,SHORT,82935.497109375,84035.13868749999,-6.729618877901368,0.005685352074866803
2025-04-04 08:00:00+00:00,2025-04-04 10:00:00+00:00,SHORT,84291.7410703125,82604.0606015625,8.971741334171677,0.005589603889649785
2025-04-04 11:00:00+00:00,2025-04-05 07:00:00+00:00,LONG,82714.99173437498,83402.685703125,3.445242170299702,0.005701293841156372
2025-04-05 08:00:00+00:00,2025-04-05 13:00:00+00:00,LONG,83581.0678828125,82620.26578125,-5.8890709575741225,0.005643995319523383
2025-04-05 14:00:00+00:00,2025-04-06 10:00:00+00:00,LONG,83016.79323437499,82720.91503125,-2.149885378431912,0.005678527168530589
2025-04-06 11:00:00+00:00,2025-04-06 16:00:00+00:00,LONG,82881.8537421875,81881.0604140625,-6.1562933652016865,0.005686191001071755
2025-04-06 17:00:00+00:00,2025-04-06 18:00:00+00:00,LONG,80790.3737265625,78898.8424921875,-11.486212110205825,0.005829291911980921
2025-04-06 19:00:00+00:00,2025-04-06 20:00:00+00:00,LONG,79676.66738281249,78731.19,-6.046178889756502,0.005903269168264841
2025-04-06 21:00:00+00:00,2025-04-07 04:00:00+00:00,SHORT,78850.91390625,77069.4064765625,10.160083499125362,0.0059609580171093805
2025-04-07 05:00:00+00:00,2025-04-07 06:00:00+00:00,SHORT,76747.26965625,74905.12717187499,10.834333081224093,0.00613066096473351
2025-04-07 07:00:00+00:00,2025-04-07 08:00:00+00:00,SHORT,75016.861171875,76277.5998359375,-8.395103912023046,0.0062789841370701665
2025-04-07 09:00:00+00:00,2025-04-07 12:00:00+00:00,SHORT,76117.7669765625,77369.73775781249,-8.218443082848593,0.006182346031987906
2025-04-07 13:00:00+00:00,2025-04-07 14:00:00+00:00,SHORT,78180.89709375,79049.80677343749,-5.7006889432526116,0.006013641959041202
2025-04-07 15:00:00+00:00,2025-04-07 22:00:00+00:00,SHORT,78604.9179609375,80073.52478124999,-9.256891661244353,0.00597727716411617
2025-04-07 23:00:00+00:00,2025-04-08 01:00:00+00:00,SHORT,79054.3665,80751.5380546875,-10.555782872717426,0.005937142565844465
2025-04-08 02:00:00+00:00,2025-04-08 16:00:00+00:00,SHORT,79811.35875,77505.2324921875,13.090748621270757,0.00587392314464468
2025-04-08 17:00:00+00:00,2025-04-08 23:00:00+00:00,LONG,77372.467046875,76185.113625,-7.666184318546478,0.006067234281471966
